# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789318140.866195,service-a-deployment-b9f6859d9-ddctb,istio-proxy,251.433,
1789318142.30175,service-a-deployment-b9f6859d9-ddctb,service-a,427.399,8.519679
1789318142.5546508,service-a-deployment-b9f6859d9-ddctb,istio-proxy,117.772,
1789318144.007512,service-a-deployment-b9f6859d9-ddctb,service-a,308.570,3.094527
1789318144.2753952,service-a-deployment-b9f6859d9-ddctb,istio-proxy,102.835,
1789318145.7833002,service-a-deployment-b9f6859d9-ddctb,service-a,332.073,3.993599
1789318146.053565,service-a-deployment-b9f6859d9-ddctb,istio-proxy,119.111,
1789318147.6279309,service-a-deployment-b9f6859d9-ddctb,service-a,315.737,3.715071
1789318147.8724952,service-a-deployment-b9f6859d9-ddctb,istio-proxy,119.522,
1789318149.283978,service-a-deployment-b9f6859d9-ddctb,service-a,352.746,3.473407
1789318149.547919,service-a-deployment-b9f6859d9-ddctb,istio-proxy,119.699,
1789318150.994881,service-a-deployment-b9f6859d9-ddctb,service-a,340.366,4.464639
1789318151.262086,service-a-deployment-b9f6859d9-ddctb,istio-proxy,122.760,
1789318152.664948,service-a-deployment-b9f6859d9-ddctb,service-a,335.663,3.084287
1789318152.9048672,service-a-deployment-b9f6859d9-ddctb,istio-proxy,108.391,
1789318154.3117921,service-a-deployment-b9f6859d9-ddctb,service-a,344.367,3.508223
1789318154.56954,service-a-deployment-b9f6859d9-ddctb,istio-proxy,128.309,
1789318155.968889,service-a-deployment-b9f6859d9-ddctb,service-a,342.217,3.403775
1789318156.2094872,service-a-deployment-b9f6859d9-ddctb,istio-proxy,118.145,
1789318157.615426,service-a-deployment-b9f6859d9-ddctb,service-a,350.661,3.700735
1789318157.84978,service-a-deployment-b9f6859d9-ddctb,istio-proxy,128.121,
1789318159.262689,service-a-deployment-b9f6859d9-ddctb,service-a,351.247,3.454975
1789318159.5313652,service-a-deployment-b9f6859d9-ddctb,istio-proxy,126.444,
1789318160.918703,service-a-deployment-b9f6859d9-ddctb,service-a,336.803,3.340287
1789318161.321611,service-a-deployment-b9f6859d9-ddctb,istio-proxy,143.035,
1789318162.768241,service-a-deployment-b9f6859d9-ddctb,service-a,398.179,3.971071
1789318163.11605,service-a-deployment-b9f6859d9-ddctb,istio-proxy,156.814,
1789318164.524668,service-a-deployment-b9f6859d9-ddctb,service-a,401.991,7.888895
1789318164.905005,service-a-deployment-b9f6859d9-ddctb,istio-proxy,146.493,
1789318166.291411,service-a-deployment-b9f6859d9-ddctb,service-a,365.303,4.685823
1789318166.5462909,service-a-deployment-b9f6859d9-ddctb,istio-proxy,114.470,
1789318167.9419708,service-a-deployment-b9f6859d9-ddctb,service-a,326.733,3.405823
1789318168.244916,service-a-deployment-b9f6859d9-ddctb,istio-proxy,129.716,
1789318169.672179,service-a-deployment-b9f6859d9-ddctb,service-a,363.569,3.440639
1789318169.938571,service-a-deployment-b9f6859d9-ddctb,istio-proxy,124.233,
1789318171.357431,service-a-deployment-b9f6859d9-ddctb,service-a,346.679,3.680255
1789318171.622762,service-a-deployment-b9f6859d9-ddctb,istio-proxy,126.916,
1789318173.058225,service-a-deployment-b9f6859d9-ddctb,service-a,362.512,4.476927
1789318173.3054981,service-a-deployment-b9f6859d9-ddctb,istio-proxy,115.294,
1789318174.6991858,service-a-deployment-b9f6859d9-ddctb,service-a,314.332,3.379199
1789318174.946086,service-a-deployment-b9f6859d9-ddctb,istio-proxy,107.006,
1789318176.3266618,service-a-deployment-b9f6859d9-ddctb,service-a,319.135,3.371007
1789318176.5843441,service-a-deployment-b9f6859d9-ddctb,istio-proxy,108.872,
1789318177.981979,service-a-deployment-b9f6859d9-ddctb,service-a,327.265,3.747839
1789318178.226478,service-a-deployment-b9f6859d9-ddctb,istio-proxy,117.319,
1789318179.8658922,service-a-deployment-b9f6859d9-ddctb,service-a,435.799,3.418111
1789318180.285863,service-a-deployment-b9f6859d9-ddctb,istio-proxy,204.805,
1789318181.7337651,service-a-deployment-b9f6859d9-ddctb,service-a,414.630,8.765439
1789318181.977099,service-a-deployment-b9f6859d9-ddctb,istio-proxy,122.037,
1789318183.395477,service-a-deployment-b9f6859d9-ddctb,service-a,347.015,3.424255
1789318183.6426141,service-a-deployment-b9f6859d9-ddctb,istio-proxy,123.832,
1789318185.06018,service-a-deployment-b9f6859d9-ddctb,service-a,362.693,3.368959
1789318185.308436,service-a-deployment-b9f6859d9-ddctb,istio-proxy,125.383,
1789318186.70108,service-a-deployment-b9f6859d9-ddctb,service-a,385.532,3.393535
1789318186.9351969,service-a-deployment-b9f6859d9-ddctb,istio-proxy,121.437,
1789318188.313817,service-a-deployment-b9f6859d9-ddctb,service-a,379.250,3.801087
1789318188.555468,service-a-deployment-b9f6859d9-ddctb,istio-proxy,133.567,
1789318189.950447,service-a-deployment-b9f6859d9-ddctb,service-a,369.669,2.736127
1789318190.197891,service-a-deployment-b9f6859d9-ddctb,istio-proxy,135.628,
1789318191.578416,service-a-deployment-b9f6859d9-ddctb,service-a,354.093,3.274751
1789318191.9302819,service-a-deployment-b9f6859d9-ddctb,istio-proxy,124.003,
1789318193.394453,service-a-deployment-b9f6859d9-ddctb,service-a,434.219,5.320703
1789318193.6599061,service-a-deployment-b9f6859d9-ddctb,istio-proxy,174.219,
1789318195.063732,service-a-deployment-b9f6859d9-ddctb,service-a,381.432,3.399679
1789318195.2987268,service-a-deployment-b9f6859d9-ddctb,istio-proxy,120.679,
1789318196.6934998,service-a-deployment-b9f6859d9-ddctb,service-a,333.102,3.196927
1789318197.0326731,service-a-deployment-b9f6859d9-ddctb,istio-proxy,122.343,
1789318198.438132,service-a-deployment-b9f6859d9-ddctb,service-a,413.074,3.325951
1789318198.6811788,service-a-deployment-b9f6859d9-ddctb,istio-proxy,147.344,
1789318200.1261492,service-a-deployment-b9f6859d9-ddctb,service-a,391.870,4.468735
1789318200.369581,service-a-deployment-b9f6859d9-ddctb,istio-proxy,135.664,
1789318201.7366168,service-a-deployment-b9f6859d9-ddctb,service-a,344.214,3.272703
1789318201.975203,service-a-deployment-b9f6859d9-ddctb,istio-proxy,113.314,
1789318203.370254,service-a-deployment-b9f6859d9-ddctb,service-a,349.688,3.180543
1789318203.612166,service-a-deployment-b9f6859d9-ddctb,istio-proxy,117.665,
1789318204.990551,service-a-deployment-b9f6859d9-ddctb,service-a,364.447,9.478143
1789318205.2233,service-a-deployment-b9f6859d9-ddctb,istio-proxy,127.496,
1789318206.601024,service-a-deployment-b9f6859d9-ddctb,service-a,352.601,3.211263
1789318206.853958,service-a-deployment-b9f6859d9-ddctb,istio-proxy,117.888,
1789318208.239423,service-a-deployment-b9f6859d9-ddctb,service-a,364.764,3.325951
1789318208.483213,service-a-deployment-b9f6859d9-ddctb,istio-proxy,132.781,
1789318209.8797572,service-a-deployment-b9f6859d9-ddctb,service-a,411.575,3.364863
1789318210.166304,service-a-deployment-b9f6859d9-ddctb,istio-proxy,149.679,
1789318211.545839,service-a-deployment-b9f6859d9-ddctb,service-a,382.994,3.985407
