# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789317474.293015,service-a-deployment-7f8b79cf8-dsztp,service-a,291.947,3.829759
1789317474.535611,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,110.270,
1789317475.930099,service-a-deployment-7f8b79cf8-dsztp,service-a,287.763,3.287039
1789317476.16358,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,100.500,
1789317477.588484,service-a-deployment-7f8b79cf8-dsztp,service-a,293.106,3.704831
1789317477.825153,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,103.915,
1789317479.200275,service-a-deployment-7f8b79cf8-dsztp,service-a,287.849,3.000319
1789317479.439837,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,103.304,
1789317480.870337,service-a-deployment-7f8b79cf8-dsztp,service-a,287.368,3.133439
1789317481.106087,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,98.308,
1789317482.518337,service-a-deployment-7f8b79cf8-dsztp,service-a,295.681,3.203071
1789317482.766468,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,106.187,
1789317484.1540859,service-a-deployment-7f8b79cf8-dsztp,service-a,332.414,4.710399
1789317484.394422,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,125.723,
1789317485.807331,service-a-deployment-7f8b79cf8-dsztp,service-a,327.593,3.278847
1789317486.061408,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,109.320,
1789317487.4706628,service-a-deployment-7f8b79cf8-dsztp,service-a,315.710,3.424255
1789317487.836531,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,146.586,
1789317489.240447,service-a-deployment-7f8b79cf8-dsztp,service-a,371.880,3.768319
1789317489.4782999,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,117.632,
1789317490.868738,service-a-deployment-7f8b79cf8-dsztp,service-a,308.002,2.797567
1789317491.104064,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,106.629,
1789317492.5124202,service-a-deployment-7f8b79cf8-dsztp,service-a,311.700,3.031039
1789317492.7463439,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,106.389,
1789317494.181207,service-a-deployment-7f8b79cf8-dsztp,service-a,318.586,3.954687
1789317494.434433,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,118.174,
1789317495.8205702,service-a-deployment-7f8b79cf8-dsztp,service-a,308.214,3.393535
1789317496.06622,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,104.883,
1789317497.444248,service-a-deployment-7f8b79cf8-dsztp,service-a,298.484,3.377151
1789317497.6790552,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,103.724,
1789317499.1156101,service-a-deployment-7f8b79cf8-dsztp,service-a,337.319,7.323647
1789317499.349069,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,128.479,
1789317500.735957,service-a-deployment-7f8b79cf8-dsztp,service-a,305.130,3.330047
1789317501.0245628,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,108.949,
1789317502.4085581,service-a-deployment-7f8b79cf8-dsztp,service-a,307.176,3.422207
1789317502.730977,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,117.372,
1789317504.221118,service-a-deployment-7f8b79cf8-dsztp,service-a,371.924,3.524607
1789317504.4588952,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,138.577,
1789317505.845877,service-a-deployment-7f8b79cf8-dsztp,service-a,328.526,3.741695
1789317506.119424,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,110.855,
1789317507.514047,service-a-deployment-7f8b79cf8-dsztp,service-a,316.792,3.457023
1789317507.748371,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,110.890,
1789317509.175641,service-a-deployment-7f8b79cf8-dsztp,service-a,344.497,3.403775
1789317509.450778,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,128.703,
1789317510.8369439,service-a-deployment-7f8b79cf8-dsztp,service-a,331.507,3.561471
1789317511.070231,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,110.602,
1789317512.456772,service-a-deployment-7f8b79cf8-dsztp,service-a,302.938,3.401727
1789317512.684848,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,103.060,
1789317514.133804,service-a-deployment-7f8b79cf8-dsztp,service-a,344.513,4.065279
1789317514.4251788,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,143.139,
1789317515.810463,service-a-deployment-7f8b79cf8-dsztp,service-a,355.375,3.362815
1789317516.0615401,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,112.532,
1789317517.454664,service-a-deployment-7f8b79cf8-dsztp,service-a,345.447,3.446783
1789317517.739253,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,139.243,
1789317519.1778822,service-a-deployment-7f8b79cf8-dsztp,service-a,445.199,4.734975
1789317519.480275,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,176.580,
1789317520.8655381,service-a-deployment-7f8b79cf8-dsztp,service-a,358.959,3.553279
1789317521.101074,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,117.229,
1789317522.4886851,service-a-deployment-7f8b79cf8-dsztp,service-a,353.985,3.307519
1789317522.7202501,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,123.210,
1789317524.1025221,service-a-deployment-7f8b79cf8-dsztp,service-a,342.017,3.297279
1789317524.331689,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,112.086,
1789317525.7358038,service-a-deployment-7f8b79cf8-dsztp,service-a,337.895,3.282943
1789317526.0821812,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,152.112,
1789317527.475005,service-a-deployment-7f8b79cf8-dsztp,service-a,428.770,3.829759
1789317527.71199,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,133.513,
1789317529.102978,service-a-deployment-7f8b79cf8-dsztp,service-a,352.581,4.780031
1789317529.360182,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,138.872,
1789317530.73556,service-a-deployment-7f8b79cf8-dsztp,service-a,359.906,3.201023
1789317530.96601,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,115.720,
1789317532.3503091,service-a-deployment-7f8b79cf8-dsztp,service-a,329.482,3.076095
1789317532.82552,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,141.986,
1789317534.215549,service-a-deployment-7f8b79cf8-dsztp,service-a,401.271,4.829183
